energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
139.60000000000014; 0.22131248428743894; 1.746155501027893; 11.453733638399779
139.70000000000013; 0.22109349941193834; 1.7444277103601935; 11.46507813492045
139.80000000000013; 0.2208750765185064; 1.7427043537310154; 11.47641592630518
139.90000000000012; 0.22065721364998875; 1.7409854156984113; 11.48774700790749
140.0000000000001; 0.22043990885751957; 1.7392708808858293; 11.499071375134957
140.10000000000014; 0.22022316020047933; 1.7375607339817818; 11.510389023449063
140.20000000000013; 0.22000696574645626; 1.7358549597395398; 11.521699948364894
140.30000000000013; 0.21979132357120218; 1.7341535429767851; 11.533004145451113
140.40000000000012; 0.2195762317585972; 1.7324564685753319; 11.544301610329521
140.5000000000001; 0.21936168840060408; 1.730763721480766; 11.555592338675131
140.60000000000014; 0.21914769159723338; 1.7290752867021713; 11.566876326215718
140.70000000000013; 0.21893423945650103; 1.727391149311793; 11.578153568731764
140.80000000000013; 0.21872133009438857; 1.7257112944447257; 11.589424062056285
140.90000000000012; 0.21850896163480624; 1.7240357072986212; 11.6006878020745
141.0000000000001; 0.21829713220955177; 1.7223643731333633; 11.61194478472378
141.10000000000014; 0.21808583995827324; 1.7206972772707758; 11.62319500599333
141.20000000000013; 0.21787508302842984; 1.7190344050943114; 11.63443846192406
141.30000000000013; 0.21766485957525256; 1.7173757420487425; 11.645675148608428
141.40000000000012; 0.2174551677617084; 1.7157212736398793; 11.656905062190127
141.5000000000001; 0.21724600575845981; 1.714070985434248; 11.668128198864027
141.60000000000014; 0.21703737174383056; 1.712424863058823; 11.679344554875799
141.70000000000013; 0.2168292639037641; 1.7107828922006987; 11.690554126521931
141.80000000000013; 0.21662168043178956; 1.7091450586068195; 11.70175691014937
141.90000000000012; 0.2164146195289826; 1.7075113480836728; 11.712952902155438
142.0000000000001; 0.21620807940393016; 1.7058817464970089; 11.724142098987556
142.10000000000014; 0.2160020582726925; 1.7042562397715437; 11.735324497143111
142.20000000000013; 0.21579655435876824; 1.7026348138906813; 11.746500093169194
142.30000000000013; 0.21559156589305578; 1.70101745489621; 11.75766888366253
142.40000000000012; 0.21538709111382098; 1.6994041488880476; 11.768830865269088
142.5000000000001; 0.21518312826665667; 1.697794882023921; 11.779986034684143
142.60000000000014; 0.21497967560445178; 1.6961896405191244; 11.791134388651813
142.70000000000013; 0.21477673138735226; 1.6945884106462092; 11.802275923965077
142.80000000000013; 0.21457429388272675; 1.692991178734714; 11.813410637465543
142.90000000000012; 0.21437236136513332; 1.6913979311709018; 11.824538526043145
143.0000000000001; 0.21417093211628263; 1.68980865439747; 11.835659586636062
143.10000000000014; 0.21397000442500386; 1.6882233349132805; 11.84677381623051
143.20000000000013; 0.21376957658721046; 1.6866419592730906; 11.857881211860521
143.30000000000013; 0.21356964690586566; 1.68506451408728; 11.868981770607789
143.40000000000012; 0.21337021369094858; 1.6834909860215843; 11.880075489601449
143.5000000000001; 0.21317127525941998; 1.6819213617968236; 11.89116236601792
143.60000000000014; 0.2129728299351893; 1.6803556281886434; 11.902242397080673
