energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
131.6000000000001; 0.14727161675142425; 0.38879706822376003; 51.44071711078239
131.7000000000001; 0.1472171133352993; 0.38865317920519016; 51.45976173641684
131.80000000000013; 0.14716270527082967; 0.3885095419149903; 51.47878711400143
131.90000000000012; 0.14710839224631267; 0.3883661555302655; 51.49779329430109
132.0000000000001; 0.14705417395141077; 0.3882230192317244; 51.51678032791328
132.1000000000001; 0.14700005007714434; 0.38808013220366105; 51.53574826526851
132.2000000000001; 0.14694602031588447; 0.38793749363393504; 51.55469715663103
132.30000000000013; 0.14689208436134601; 0.3877951027139535; 51.57362705209935
132.40000000000012; 0.14683824190858033; 0.38765295863865207; 51.59253800160688
132.5000000000001; 0.14678449265396856; 0.387511060606477; 51.61143005492245
132.6000000000001; 0.14673083629521447; 0.3873694078193662; 51.63030326165091
132.70000000000013; 0.14667727253133736; 0.3872279994827306; 51.649157671233816
132.80000000000013; 0.1466238010626657; 0.3870868348054375; 51.667993332949834
132.90000000000012; 0.14657042159082964; 0.38694591299979025; 51.68681029591554
133.0000000000001; 0.14651713381875464; 0.3868052332815123; 51.70560860908579
133.1000000000001; 0.14646393745065464; 0.38666479486972827; 51.724388321254395
133.20000000000013; 0.14641083219202508; 0.38652459698694625; 51.74314948105474
133.30000000000013; 0.14635781774963652; 0.38638463885904045; 51.76189213696027
133.40000000000012; 0.14630489383152798; 0.3862449197152339; 51.78061633728507
133.5000000000001; 0.14625206014700012; 0.38610543878808035; 51.79932213018448
133.6000000000001; 0.14619931640660885; 0.3859661953134474; 51.81800956365564
133.70000000000013; 0.1461466623221588; 0.3858271885304993; 51.83667868553804
133.80000000000013; 0.14609409760669673; 0.3856884176816794; 51.85532954351412
133.90000000000012; 0.14604162197450515; 0.38554988201269363; 51.87396218510976
134.0000000000001; 0.14598923514109594; 0.38541158077249327; 51.89257665769496
134.1000000000001; 0.14593693682320394; 0.3852735132132584; 51.91117300848425
134.20000000000013; 0.14588472673878064; 0.3851356785903809; 51.92975128453736
134.30000000000013; 0.14583260460698805; 0.38499807616244847; 51.94831153275965
134.40000000000012; 0.1457805701481919; 0.3848607051912266; 51.966853799902886
134.5000000000001; 0.14572862308395615; 0.3847235649416442; 51.98537813256551
134.6000000000001; 0.14567676313703615; 0.38458665468177544; 52.00388457719343
134.70000000000013; 0.1456249900313732; 0.38444997368282524; 52.022373180080336
134.80000000000013; 0.1455733034920876; 0.3843135212191113; 52.04084398736849
134.90000000000012; 0.14552170324547342; 0.38417729656804983; 52.05929704504903
135.0000000000001; 0.14547018901899172; 0.38404129901013817; 52.07773239896271
135.1000000000001; 0.14541876054126524; 0.3839055278289402; 52.096150094800294
135.20000000000013; 0.1453674175420716; 0.38376998231106907; 52.11455017810324
135.30000000000013; 0.14531615975233847; 0.38363466174617356; 52.132932694264
135.40000000000012; 0.14526498690413664; 0.38349956542692076; 52.15129768852678
135.5000000000001; 0.14521389873067483; 0.3833646926489816; 52.16964520598799
135.6000000000001; 0.14516289496629345; 0.38323004271101474; 52.187975291596736
135.70000000000013; 0.1451119753464589; 0.3830956149146515; 52.20628799015549
135.80000000000013; 0.14506113960775838; 0.38296140856448213; 52.22458334632026
135.90000000000012; 0.14501038748789313; 0.3828274229680379; 52.2428614046016
136.0000000000001; 0.14495971872567354; 0.38269365743577816; 52.26112220936482
136.1000000000001; 0.14490913306101336; 0.38256011128107525; 52.279365804830505
136.20000000000013; 0.14485863023492387; 0.38242678382019907; 52.297592235075136
136.30000000000013; 0.14480820998950816; 0.38229367437230155; 52.315801544031686
136.40000000000012; 0.14475787206795646; 0.3821607822594051; 52.33399377548976
136.5000000000001; 0.14470761621453937; 0.38202810680638394; 52.35216897309658
136.6000000000001; 0.14465744217460297; 0.3818956473409518; 52.370327180357314
136.70000000000013; 0.14460734969456382; 0.3817634031936485; 52.38846844063534
136.80000000000013; 0.14455733852190258; 0.38163137369782285; 52.406592797153195
136.90000000000012; 0.14450740840515955; 0.3814995581896212; 52.42470029299264
137.0000000000001; 0.1444575590939284; 0.381367956007971; 52.44279097109558
137.1000000000001; 0.1444077903388517; 0.3812365664945685; 52.46086487426421
137.20000000000013; 0.1443581018916149; 0.38110538899386337; 52.47892204516175
137.30000000000013; 0.14430849350494188; 0.38097442285304656; 52.496962526312714
137.40000000000012; 0.14425896493258855; 0.3808436674220338; 52.51498636010376
137.5000000000001; 0.1442095159293389; 0.3807131220534547; 52.532993588783796
137.6000000000001; 0.14416014625099874; 0.3805827861026367; 52.55098425446478
137.70000000000013; 0.1441108556543913; 0.38045265892759306; 52.568958399122025
137.80000000000013; 0.144061643897352; 0.3803227398890093; 52.58691606459466
137.90000000000012; 0.14401251073872282; 0.3801930283502282; 52.60485729258637
138.0000000000001; 0.1439634559383481; 0.38006352367723906; 52.622782124665505
138.1000000000001; 0.14391447925706857; 0.37993422523866105; 52.640690602266005
138.20000000000013; 0.14386558045671718; 0.3798051324057334; 52.65858276668745
138.30000000000013; 0.14381675930011356; 0.3796762445522998; 52.676458659095886
138.40000000000012; 0.1437680155510594; 0.3795475610547968; 52.69431832052405
138.5000000000001; 0.14371934897433333; 0.37941908129224; 52.71216179187203
138.60000000000014; 0.14367075933568632; 0.3792908046462119; 52.72998911390758
138.70000000000013; 0.14362224640183652; 0.3791627305008484; 52.74780032726674
138.80000000000013; 0.14357380994046434; 0.3790348582428259; 52.765595472454265
138.90000000000012; 0.14352544972020825; 0.3789071872613498; 52.78337458984402
139.0000000000001; 0.14347716551065937; 0.3787797169481407; 52.80113771967951
139.10000000000014; 0.14342895708235706; 0.37865244669742265; 52.81888490207432
139.20000000000013; 0.14338082420678389; 0.37852537590590946; 52.83661617701273
139.30000000000013; 0.14333276665636147; 0.3783985039727943; 52.85433158434987
139.40000000000012; 0.1432847842044451; 0.3782718302997351; 52.87203116381253
139.5000000000001; 0.14323687662531986; 0.37814535429084445; 52.88971495499935
139.60000000000014; 0.14318904369419572; 0.3780190753526767; 52.907382997381276
